codigo,codigoUf,nomeUf,nomeUfSigla,codigoIbge,Nome,capital
4225,41,Paraná,PR,4122602,Rondon,false
4226,41,Paraná,PR,4122651,Rosário do Ivaí,false
4227,41,Paraná,PR,4122701,Sabáudia,false
4228,41,Paraná,PR,4122800,Salgado Filho,false
4229,41,Paraná,PR,4122909,Salto do Itararé,false
4230,41,Paraná,PR,4123006,Salto do Lontra,false
4231,41,Paraná,PR,4123105,Santa Amélia,false
4232,41,Paraná,PR,4123204,Santa Cecília do Pavão,false
4233,41,Paraná,PR,4123303,Santa Cruz de Monte Castelo,false
4234,41,Paraná,PR,4123402,Santa Fé,false
4235,41,Paraná,PR,4123501,Santa Helena,false
4236,41,Paraná,PR,4123600,Santa Inês,false
4237,41,Paraná,PR,4123709,Santa Isabel do Ivaí,false
4238,41,Paraná,PR,4123808,Santa Izabel do Oeste,false
4239,41,Paraná,PR,4123824,Santa Lúcia,false
4240,41,Paraná,PR,4123857,Santa Maria do Oeste,false
4241,41,Paraná,PR,4123907,Santa Mariana,false
4242,41,Paraná,PR,4123956,Santa Mônica,false
4243,41,Paraná,PR,4124004,Santana do Itararé,false
4244,41,Paraná,PR,4124020,Santa Tereza do Oeste,false
4245,41,Paraná,PR,4124053,Santa Terezinha de Itaipu,false
4246,41,Paraná,PR,4124103,Santo Antônio da Platina,false
4247,41,Paraná,PR,4124202,Santo Antônio do Caiuá,false
4248,41,Paraná,PR,4124301,Santo Antônio do Paraíso,false
4249,41,Paraná,PR,4124400,Santo Antônio do Sudoeste,false
4250,41,Paraná,PR,4124509,Santo Inácio,false
4251,41,Paraná,PR,4124608,São Carlos do Ivaí,false
4252,41,Paraná,PR,4124707,São Jerônimo da Serra,false
4253,41,Paraná,PR,4124806,São João,false
4254,41,Paraná,PR,4124905,São João do Caiuá,false
4255,41,Paraná,PR,4125001,São João do Ivaí,false
4256,41,Paraná,PR,4125100,São João do Triunfo,false
4257,41,Paraná,PR,4125209,São Jorge D'oeste,false
4258,41,Paraná,PR,4125308,São Jorge do Ivaí,false
4259,41,Paraná,PR,4125357,São Jorge do Patrocínio,false
4260,41,Paraná,PR,4125407,São José da Boa Vista,false
4261,41,Paraná,PR,4125456,São José das Palmeiras,false
4262,41,Paraná,PR,4125506,São José dos Pinhais,false
4263,41,Paraná,PR,4125555,São Manoel do Paraná,false
4264,41,Paraná,PR,4125605,São Mateus do Sul,false
4265,41,Paraná,PR,4125704,São Miguel do Iguaçu,false
4266,41,Paraná,PR,4125753,São Pedro do Iguaçu,false
4267,41,Paraná,PR,4125803,São Pedro do Ivaí,false
4268,41,Paraná,PR,4125902,São Pedro do Paraná,false
4269,41,Paraná,PR,4126009,São Sebastião da Amoreira,false
4270,41,Paraná,PR,4126108,São Tomé,false
4271,41,Paraná,PR,4126207,Sapopema,false
4272,41,Paraná,PR,4126256,Sarandi,false
4273,41,Paraná,PR,4126272,Saudade do Iguaçu,false
4274,41,Paraná,PR,4126306,Sengés,false
4275,41,Paraná,PR,4126355,Serranópolis do Iguaçu,false
4276,41,Paraná,PR,4126405,Sertaneja,false
4277,41,Paraná,PR,4126504,Sertanópolis,false
4278,41,Paraná,PR,4126603,Siqueira Campos,false
4279,41,Paraná,PR,4126652,Sulina,false
4280,41,Paraná,PR,4126678,Tamarana,false
4281,41,Paraná,PR,4126702,Tamboara,false
4282,41,Paraná,PR,4126801,Tapejara,false
4283,41,Paraná,PR,4126900,Tapira,false
4284,41,Paraná,PR,4127007,Teixeira Soares,false
4285,41,Paraná,PR,4127106,Telêmaco Borba,false
4286,41,Paraná,PR,4127205,Terra Boa,false
4287,41,Paraná,PR,4127304,Terra Rica,false
4288,41,Paraná,PR,4127403,Terra Roxa,false
4289,41,Paraná,PR,4127502,Tibagi,false
4290,41,Paraná,PR,4127601,Tijucas do Sul,false
4291,41,Paraná,PR,4127700,Toledo,false
4292,41,Paraná,PR,4127809,Tomazina,false
4293,41,Paraná,PR,4127858,Três Barras do Paraná,false
4294,41,Paraná,PR,4127882,Tunas do Paraná,false
4295,41,Paraná,PR,4127908,Tuneiras do Oeste,false
4296,41,Paraná,PR,4127957,Tupãssi,false
4297,41,Paraná,PR,4127965,Turvo,false
4298,41,Paraná,PR,4128005,Ubiratã,false
4299,41,Paraná,PR,4128104,Umuarama,false
4300,41,Paraná,PR,4128203,União da Vitória,false
4301,41,Paraná,PR,4128302,Uniflor,false
4302,41,Paraná,PR,4128401,Uraí,false
4303,41,Paraná,PR,4128500,Wenceslau Braz,false
4304,41,Paraná,PR,4128534,Ventania,false
4305,41,Paraná,PR,4128559,Vera Cruz do Oeste,false
4306,41,Paraná,PR,4128609,Verê,false
4307,41,Paraná,PR,4128625,Alto Paraíso,false
4308,41,Paraná,PR,4128633,Doutor Ulysses,false
4309,41,Paraná,PR,4128658,Virmond,false
4310,41,Paraná,PR,4128708,Vitorino,false
4311,41,Paraná,PR,4128807,Xambrê,false
4312,42,Santa Catarina,SC,4200051,Abdon Batista,false
4313,42,Santa Catarina,SC,4200101,Abelardo Luz,false
4314,42,Santa Catarina,SC,4200200,Agrolândia,false
4315,42,Santa Catarina,SC,4200309,Agronômica,false
4316,42,Santa Catarina,SC,4200408,Água Doce,false
4317,42,Santa Catarina,SC,4200507,Águas de Chapecó,false
4318,42,Santa Catarina,SC,4200556,Águas Frias,false
4319,42,Santa Catarina,SC,4200606,Águas Mornas,false
4320,42,Santa Catarina,SC,4200705,Alfredo Wagner,false
4321,42,Santa Catarina,SC,4200754,Alto Bela Vista,false
4322,42,Santa Catarina,SC,4200804,Anchieta,false
4323,42,Santa Catarina,SC,4200903,Angelina,false
4324,42,Santa Catarina,SC,4201000,Anita Garibaldi,false
4325,42,Santa Catarina,SC,4201109,Anitápolis,false
4326,42,Santa Catarina,SC,4201208,Antônio Carlos,false
4327,42,Santa Catarina,SC,4201257,Apiúna,false
4328,42,Santa Catarina,SC,4201273,Arabutã,false
4329,42,Santa Catarina,SC,4201307,Araquari,false
4330,42,Santa Catarina,SC,4201406,Araranguá,false
4331,42,Santa Catarina,SC,4201505,Armazém,false
4332,42,Santa Catarina,SC,4201604,Arroio Trinta,false
4333,42,Santa Catarina,SC,4201653,Arvoredo,false
4334,42,Santa Catarina,SC,4201703,Ascurra,false
4335,42,Santa Catarina,SC,4201802,Atalanta,false
4336,42,Santa Catarina,SC,4201901,Aurora,false
4337,42,Santa Catarina,SC,4201950,Balneário Arroio do Silva,false
4338,42,Santa Catarina,SC,4202008,Balneário Camboriú,false
4339,42,Santa Catarina,SC,4202057,Balneário Barra do Sul,false
4340,42,Santa Catarina,SC,4202073,Balneário Gaivota,false
4341,42,Santa Catarina,SC,4202081,Bandeirante,false
4342,42,Santa Catarina,SC,4202099,Barra Bonita,false
4343,42,Santa Catarina,SC,4202107,Barra Velha,false
4344,42,Santa Catarina,SC,4202131,Bela Vista do Toldo,false
4345,42,Santa Catarina,SC,4202156,Belmonte,false
4346,42,Santa Catarina,SC,4202206,Benedito Novo,false
4347,42,Santa Catarina,SC,4202305,Biguaçu,false
4348,42,Santa Catarina,SC,4202404,Blumenau,false
4349,42,Santa Catarina,SC,4202438,Bocaina do Sul,false
4350,42,Santa Catarina,SC,4202453,Bombinhas,false
4351,42,Santa Catarina,SC,4202503,Bom Jardim da Serra,false
4352,42,Santa Catarina,SC,4202537,Bom Jesus,false
4353,42,Santa Catarina,SC,4202578,Bom Jesus do Oeste,false
4354,42,Santa Catarina,SC,4202602,Bom Retiro,false
4355,42,Santa Catarina,SC,4202701,Botuverá,false
4356,42,Santa Catarina,SC,4202800,Braço do Norte,false
4357,42,Santa Catarina,SC,4202859,Braço do Trombudo,false
4358,42,Santa Catarina,SC,4202875,Brunópolis,false
4359,42,Santa Catarina,SC,4202909,Brusque,false
4360,42,Santa Catarina,SC,4203006,Caçador,false
4361,42,Santa Catarina,SC,4203105,Caibi,false
4362,42,Santa Catarina,SC,4203154,Calmon,false
4363,42,Santa Catarina,SC,4203204,Camboriú,false
4364,42,Santa Catarina,SC,4203253,Capão Alto,false
4365,42,Santa Catarina,SC,4203303,Campo Alegre,false
4366,42,Santa Catarina,SC,4203402,Campo Belo do Sul,false
4367,42,Santa Catarina,SC,4203501,Campo Erê,false
4368,42,Santa Catarina,SC,4203600,Campos Novos,false
4369,42,Santa Catarina,SC,4203709,Canelinha,false
4370,42,Santa Catarina,SC,4203808,Canoinhas,false
4371,42,Santa Catarina,SC,4203907,Capinzal,false
4372,42,Santa Catarina,SC,4203956,Capivari de Baixo,false
4373,42,Santa Catarina,SC,4204004,Catanduvas,false
4374,42,Santa Catarina,SC,4204103,Caxambu do Sul,false
4375,42,Santa Catarina,SC,4204152,Celso Ramos,false
4376,42,Santa Catarina,SC,4204178,Cerro Negro,false
4377,42,Santa Catarina,SC,4204194,Chapadão do Lageado,false
4378,42,Santa Catarina,SC,4204202,Chapecó,false
4379,42,Santa Catarina,SC,4204251,Cocal do Sul,false
4380,42,Santa Catarina,SC,4204301,Concórdia,false
4381,42,Santa Catarina,SC,4204350,Cordilheira Alta,false
4382,42,Santa Catarina,SC,4204400,Coronel Freitas,false
4383,42,Santa Catarina,SC,4204459,Coronel Martins,false
4384,42,Santa Catarina,SC,4204509,Corupá,false
4385,42,Santa Catarina,SC,4204558,Correia Pinto,false
4386,42,Santa Catarina,SC,4204608,Criciúma,false
4387,42,Santa Catarina,SC,4204707,Cunha Porã,false
4388,42,Santa Catarina,SC,4204756,Cunhataí,false
4389,42,Santa Catarina,SC,4204806,Curitibanos,false
4390,42,Santa Catarina,SC,4204905,Descanso,false
4391,42,Santa Catarina,SC,4205001,Dionísio Cerqueira,false
4392,42,Santa Catarina,SC,4205100,Dona Emma,false
4393,42,Santa Catarina,SC,4205159,Doutor Pedrinho,false
4394,42,Santa Catarina,SC,4205175,Entre Rios,false
4395,42,Santa Catarina,SC,4205191,Ermo,false
4396,42,Santa Catarina,SC,4205209,Erval Velho,false
4397,42,Santa Catarina,SC,4205308,Faxinal dos Guedes,false
4398,42,Santa Catarina,SC,4205357,Flor do Sertão,false
4399,42,Santa Catarina,SC,4205407,Florianópolis,true
4400,42,Santa Catarina,SC,4205431,Formosa do Sul,false
4401,42,Santa Catarina,SC,4205456,Forquilhinha,false
4402,42,Santa Catarina,SC,4205506,Fraiburgo,false
4403,42,Santa Catarina,SC,4205555,Frei Rogério,false
4404,42,Santa Catarina,SC,4205605,Galvão,false
4405,42,Santa Catarina,SC,4205704,Garopaba,false
4406,42,Santa Catarina,SC,4205803,Garuva,false
4407,42,Santa Catarina,SC,4205902,Gaspar,false
4408,42,Santa Catarina,SC,4206009,Governador Celso Ramos,false
4409,42,Santa Catarina,SC,4206108,Grão Pará,false
4410,42,Santa Catarina,SC,4206207,Gravatal,false
4411,42,Santa Catarina,SC,4206306,Guabiruba,false
4412,42,Santa Catarina,SC,4206405,Guaraciaba,false
4413,42,Santa Catarina,SC,4206504,Guaramirim,false
4414,42,Santa Catarina,SC,4206603,Guarujá do Sul,false
4415,42,Santa Catarina,SC,4206652,Guatambú,false
4416,42,Santa Catarina,SC,4206702,Herval D'oeste,false
4417,42,Santa Catarina,SC,4206751,Ibiam,false
4418,42,Santa Catarina,SC,4206801,Ibicaré,false
4419,42,Santa Catarina,SC,4206900,Ibirama,false
4420,42,Santa Catarina,SC,4207007,Içara,false
4421,42,Santa Catarina,SC,4207106,Ilhota,false
4422,42,Santa Catarina,SC,4207205,Imaruí,false
4423,42,Santa Catarina,SC,4207304,Imbituba,false
4424,42,Santa Catarina,SC,4207403,Imbuia,false
4425,42,Santa Catarina,SC,4207502,Indaial,false
4426,42,Santa Catarina,SC,4207577,Iomerê,false
4427,42,Santa Catarina,SC,4207601,Ipira,false
4428,42,Santa Catarina,SC,4207650,Iporã do Oeste,false
4429,42,Santa Catarina,SC,4207684,Ipuaçu,false
4430,42,Santa Catarina,SC,4207700,Ipumirim,false
4431,42,Santa Catarina,SC,4207759,Iraceminha,false
4432,42,Santa Catarina,SC,4207809,Irani,false
4433,42,Santa Catarina,SC,4207858,Irati,false
4434,42,Santa Catarina,SC,4207908,Irineópolis,false
4435,42,Santa Catarina,SC,4208005,Itá,false
4436,42,Santa Catarina,SC,4208104,Itaiópolis,false
4437,42,Santa Catarina,SC,4208203,Itajaí,false
4438,42,Santa Catarina,SC,4208302,Itapema,false
4439,42,Santa Catarina,SC,4208401,Itapiranga,false
4440,42,Santa Catarina,SC,4208450,Itapoá,false
4441,42,Santa Catarina,SC,4208500,Ituporanga,false
4442,42,Santa Catarina,SC,4208609,Jaborá,false
4443,42,Santa Catarina,SC,4208708,Jacinto Machado,false
4444,42,Santa Catarina,SC,4208807,Jaguaruna,false
4445,42,Santa Catarina,SC,4208906,Jaraguá do Sul,false
4446,42,Santa Catarina,SC,4208955,Jardinópolis,false
4447,42,Santa Catarina,SC,4209003,Joaçaba,false
4448,42,Santa Catarina,SC,4209102,Joinville,false
4449,42,Santa Catarina,SC,4209151,José Boiteux,false
4450,42,Santa Catarina,SC,4209177,Jupiá,false
4451,42,Santa Catarina,SC,4209201,Lacerdópolis,false
4452,42,Santa Catarina,SC,4209300,Lages,false
4453,42,Santa Catarina,SC,4209409,Laguna,false
4454,42,Santa Catarina,SC,4209458,Lajeado Grande,false
4455,42,Santa Catarina,SC,4209508,Laurentino,false
4456,42,Santa Catarina,SC,4209607,Lauro Müller,false
4457,42,Santa Catarina,SC,4209706,Lebon Régis,false
4458,42,Santa Catarina,SC,4209805,Leoberto Leal,false
4459,42,Santa Catarina,SC,4209854,Lindóia do Sul,false
4460,42,Santa Catarina,SC,4209904,Lontras,false
4461,42,Santa Catarina,SC,4210001,Luiz Alves,false
4462,42,Santa Catarina,SC,4210035,Luzerna,false
4463,42,Santa Catarina,SC,4210050,Macieira,false
4464,42,Santa Catarina,SC,4210100,Mafra,false
4465,42,Santa Catarina,SC,4210209,Major Gercino,false
4466,42,Santa Catarina,SC,4210308,Major Vieira,false
4467,42,Santa Catarina,SC,4210407,Maracajá,false
4468,42,Santa Catarina,SC,4210506,Maravilha,false
4469,42,Santa Catarina,SC,4210555,Marema,false
4470,42,Santa Catarina,SC,4210605,Massaranduba,false
4471,42,Santa Catarina,SC,4210704,Matos Costa,false
4472,42,Santa Catarina,SC,4210803,Meleiro,false
4473,42,Santa Catarina,SC,4210852,Mirim Doce,false
4474,42,Santa Catarina,SC,4210902,Modelo,false
4475,42,Santa Catarina,SC,4211009,Mondaí,false
4476,42,Santa Catarina,SC,4211058,Monte Carlo,false
4477,42,Santa Catarina,SC,4211108,Monte Castelo,false
4478,42,Santa Catarina,SC,4211207,Morro da Fumaça,false
4479,42,Santa Catarina,SC,4211256,Morro Grande,false
4480,42,Santa Catarina,SC,4211306,Navegantes,false
4481,42,Santa Catarina,SC,4211405,Nova Erechim,false
4482,42,Santa Catarina,SC,4211454,Nova Itaberaba,false
4483,42,Santa Catarina,SC,4211504,Nova Trento,false
4484,42,Santa Catarina,SC,4211603,Nova Veneza,false
4485,42,Santa Catarina,SC,4211652,Novo Horizonte,false
4486,42,Santa Catarina,SC,4211702,Orleans,false
4487,42,Santa Catarina,SC,4211751,Otacílio Costa,false
4488,42,Santa Catarina,SC,4211801,Ouro,false
4489,42,Santa Catarina,SC,4211850,Ouro Verde,false
4490,42,Santa Catarina,SC,4211876,Paial,false
4491,42,Santa Catarina,SC,4211892,Painel,false
4492,42,Santa Catarina,SC,4211900,Palhoça,false
4493,42,Santa Catarina,SC,4212007,Palma Sola,false
4494,42,Santa Catarina,SC,4212056,Palmeira,false
4495,42,Santa Catarina,SC,4212106,Palmitos,false
4496,42,Santa Catarina,SC,4212205,Papanduva,false
4497,42,Santa Catarina,SC,4212239,Paraíso,false
4498,42,Santa Catarina,SC,4212254,Passo de Torres,false
4499,42,Santa Catarina,SC,4212270,Passos Maia,false
4500,42,Santa Catarina,SC,4212304,Paulo Lopes,false
4501,42,Santa Catarina,SC,4212403,Pedras Grandes,false
4502,42,Santa Catarina,SC,4212502,Penha,false
4503,42,Santa Catarina,SC,4212601,Peritiba,false
4504,42,Santa Catarina,SC,4212650,Pescaria Brava,false
4505,42,Santa Catarina,SC,4212700,Petrolândia,false
4506,42,Santa Catarina,SC,4212809,Balneário Piçarras,false
4507,42,Santa Catarina,SC,4212908,Pinhalzinho,false
4508,42,Santa Catarina,SC,4213005,Pinheiro Preto,false
4509,42,Santa Catarina,SC,4213104,Piratuba,false
4510,42,Santa Catarina,SC,4213153,Planalto Alegre,false
4511,42,Santa Catarina,SC,4213203,Pomerode,false
4512,42,Santa Catarina,SC,4213302,Ponte Alta,false
4513,42,Santa Catarina,SC,4213351,Ponte Alta do Norte,false
4514,42,Santa Catarina,SC,4213401,Ponte Serrada,false
4515,42,Santa Catarina,SC,4213500,Porto Belo,false
4516,42,Santa Catarina,SC,4213609,Porto União,false
4517,42,Santa Catarina,SC,4213708,Pouso Redondo,false
4518,42,Santa Catarina,SC,4213807,Praia Grande,false
4519,42,Santa Catarina,SC,4213906,Presidente Castello Branco,false
4520,42,Santa Catarina,SC,4214003,Presidente Getúlio,false
4521,42,Santa Catarina,SC,4214102,Presidente Nereu,false
4522,42,Santa Catarina,SC,4214151,Princesa,false
4523,42,Santa Catarina,SC,4214201,Quilombo,false
4524,42,Santa Catarina,SC,4214300,Rancho Queimado,false
4525,42,Santa Catarina,SC,4214409,Rio das Antas,false
4526,42,Santa Catarina,SC,4214508,Rio do Campo,false
4527,42,Santa Catarina,SC,4214607,Rio do Oeste,false
4528,42,Santa Catarina,SC,4214706,Rio dos Cedros,false
4529,42,Santa Catarina,SC,4214805,Rio do Sul,false
4530,42,Santa Catarina,SC,4214904,Rio Fortuna,false
4531,42,Santa Catarina,SC,4215000,Rio Negrinho,false
4532,42,Santa Catarina,SC,4215059,Rio Rufino,false
4533,42,Santa Catarina,SC,4215075,Riqueza,false
4534,42,Santa Catarina,SC,4215109,Rodeio,false
4535,42,Santa Catarina,SC,4215208,Romelândia,false
4536,42,Santa Catarina,SC,4215307,Salete,false
4537,42,Santa Catarina,SC,4215356,Saltinho,false
4538,42,Santa Catarina,SC,4215406,Salto Veloso,false
4539,42,Santa Catarina,SC,4215455,Sangão,false
4540,42,Santa Catarina,SC,4215505,Santa Cecília,false
4541,42,Santa Catarina,SC,4215554,Santa Helena,false
4542,42,Santa Catarina,SC,4215604,Santa Rosa de Lima,false
4543,42,Santa Catarina,SC,4215653,Santa Rosa do Sul,false
4544,42,Santa Catarina,SC,4215679,Santa Terezinha,false
4545,42,Santa Catarina,SC,4215687,Santa Terezinha do Progresso,false
4546,42,Santa Catarina,SC,4215695,Santiago do Sul,false
4547,42,Santa Catarina,SC,4215703,Santo Amaro da Imperatriz,false
4548,42,Santa Catarina,SC,4215752,São Bernardino,false
4549,42,Santa Catarina,SC,4215802,São Bento do Sul,false
4550,42,Santa Catarina,SC,4215901,São Bonifácio,false
4551,42,Santa Catarina,SC,4216008,São Carlos,false
4552,42,Santa Catarina,SC,4216057,São Cristóvão do Sul,false
4553,42,Santa Catarina,SC,4216107,São Domingos,false
4554,42,Santa Catarina,SC,4216206,São Francisco do Sul,false
4555,42,Santa Catarina,SC,4216255,São João do Oeste,false
4556,42,Santa Catarina,SC,4216305,São João Batista,false
4557,42,Santa Catarina,SC,4216354,São João do Itaperiú,false
4558,42,Santa Catarina,SC,4216404,São João do Sul,false
4559,42,Santa Catarina,SC,4216503,São Joaquim,false
4560,42,Santa Catarina,SC,4216602,São José,false
4561,42,Santa Catarina,SC,4216701,São José do Cedro,false
4562,42,Santa Catarina,SC,4216800,São José do Cerrito,false
4563,42,Santa Catarina,SC,4216909,São Lourenço do Oeste,false
4564,42,Santa Catarina,SC,4217006,São Ludgero,false
4565,42,Santa Catarina,SC,4217105,São Martinho,false
4566,42,Santa Catarina,SC,4217154,São Miguel da Boa Vista,false
4567,42,Santa Catarina,SC,4217204,São Miguel do Oeste,false
4568,42,Santa Catarina,SC,4217253,São Pedro de Alcântara,false
4569,42,Santa Catarina,SC,4217303,Saudades,false
4570,42,Santa Catarina,SC,4217402,Schroeder,false
4571,42,Santa Catarina,SC,4217501,Seara,false
4572,42,Santa Catarina,SC,4217550,Serra Alta,false
4573,42,Santa Catarina,SC,4217600,Siderópolis,false
4574,42,Santa Catarina,SC,4217709,Sombrio,false
4575,42,Santa Catarina,SC,4217758,Sul Brasil,false
4576,42,Santa Catarina,SC,4217808,Taió,false
4577,42,Santa Catarina,SC,4217907,Tangará,false
4578,42,Santa Catarina,SC,4217956,Tigrinhos,false
4579,42,Santa Catarina,SC,4218004,Tijucas,false
4580,42,Santa Catarina,SC,4218103,Timbé do Sul,false
4581,42,Santa Catarina,SC,4218202,Timbó,false
4582,42,Santa Catarina,SC,4218251,Timbó Grande,false
4583,42,Santa Catarina,SC,4218301,Três Barras,false
4584,42,Santa Catarina,SC,4218350,Treviso,false
4585,42,Santa Catarina,SC,4218400,Treze de Maio,false
4586,42,Santa Catarina,SC,4218509,Treze Tílias,false
4587,42,Santa Catarina,SC,4218608,Trombudo Central,false
4588,42,Santa Catarina,SC,4218707,Tubarão,false
4589,42,Santa Catarina,SC,4218756,Tunápolis,false
4590,42,Santa Catarina,SC,4218806,Turvo,false
4591,42,Santa Catarina,SC,4218855,União do Oeste,false
4592,42,Santa Catarina,SC,4218905,Urubici,false
4593,42,Santa Catarina,SC,4218954,Urupema,false
4594,42,Santa Catarina,SC,4219002,Urussanga,false
4595,42,Santa Catarina,SC,4219101,Vargeão,false
4596,42,Santa Catarina,SC,4219150,Vargem,false
4597,42,Santa Catarina,SC,4219176,Vargem Bonita,false
4598,42,Santa Catarina,SC,4219200,Vidal Ramos,false
4599,42,Santa Catarina,SC,4219309,Videira,false
4600,42,Santa Catarina,SC,4219358,Vitor Meireles,false
4601,42,Santa Catarina,SC,4219408,Witmarsum,false
4602,42,Santa Catarina,SC,4219507,Xanxerê,false
4603,42,Santa Catarina,SC,4219606,Xavantina,false
4604,42,Santa Catarina,SC,4219705,Xaxim,false
4605,42,Santa Catarina,SC,4219853,Zortéa,false
4606,42,Santa Catarina,SC,4220000,Balneário Rincão,false
4607,43,Rio Grande do Sul,RS,4300001,Lagoa Mirim,false
4608,43,Rio Grande do Sul,RS,4300002,Lagoa dos Patos,false
4609,43,Rio Grande do Sul,RS,4300034,Aceguá,false
4610,43,Rio Grande do Sul,RS,4300059,Água Santa,false
4611,43,Rio Grande do Sul,RS,4300109,Agudo,false
4612,43,Rio Grande do Sul,RS,4300208,Ajuricaba,false
4613,43,Rio Grande do Sul,RS,4300307,Alecrim,false
4614,43,Rio Grande do Sul,RS,4300406,Alegrete,false
4615,43,Rio Grande do Sul,RS,4300455,Alegria,false
4616,43,Rio Grande do Sul,RS,4300471,Almirante Tamandaré do Sul,false
4617,43,Rio Grande do Sul,RS,4300505,Alpestre,false
4618,43,Rio Grande do Sul,RS,4300554,Alto Alegre,false
4619,43,Rio Grande do Sul,RS,4300570,Alto Feliz,false
4620,43,Rio Grande do Sul,RS,4300604,Alvorada,false
4621,43,Rio Grande do Sul,RS,4300638,Amaral Ferrador,false
4622,43,Rio Grande do Sul,RS,4300646,Ametista do Sul,false
4623,43,Rio Grande do Sul,RS,4300661,André da Rocha,false
4624,43,Rio Grande do Sul,RS,4300703,Anta Gorda,false
4625,43,Rio Grande do Sul,RS,4300802,Antônio Prado,false
4626,43,Rio Grande do Sul,RS,4300851,Arambaré,false
4627,43,Rio Grande do Sul,RS,4300877,Araricá,false
4628,43,Rio Grande do Sul,RS,4300901,Aratiba,false
4629,43,Rio Grande do Sul,RS,4301008,Arroio do Meio,false
4630,43,Rio Grande do Sul,RS,4301057,Arroio do Sal,false
4631,43,Rio Grande do Sul,RS,4301073,Arroio do Padre,false
4632,43,Rio Grande do Sul,RS,4301107,Arroio dos Ratos,false
4633,43,Rio Grande do Sul,RS,4301206,Arroio do Tigre,false
4634,43,Rio Grande do Sul,RS,4301305,Arroio Grande,false
4635,43,Rio Grande do Sul,RS,4301404,Arvorezinha,false
4636,43,Rio Grande do Sul,RS,4301503,Augusto Pestana,false
4637,43,Rio Grande do Sul,RS,4301552,Áurea,false
4638,43,Rio Grande do Sul,RS,4301602,Bagé,false
4639,43,Rio Grande do Sul,RS,4301636,Balneário Pinhal,false
4640,43,Rio Grande do Sul,RS,4301651,Barão,false
4641,43,Rio Grande do Sul,RS,4301701,Barão de Cotegipe,false
4642,43,Rio Grande do Sul,RS,4301750,Barão do Triunfo,false
4643,43,Rio Grande do Sul,RS,4301800,Barracão,false
4644,43,Rio Grande do Sul,RS,4301859,Barra do Guarita,false
4645,43,Rio Grande do Sul,RS,4301875,Barra do Quaraí,false
4646,43,Rio Grande do Sul,RS,4301909,Barra do Ribeiro,false
4647,43,Rio Grande do Sul,RS,4301925,Barra do Rio Azul,false
4648,43,Rio Grande do Sul,RS,4301958,Barra Funda,false
4649,43,Rio Grande do Sul,RS,4302006,Barros Cassal,false
4650,43,Rio Grande do Sul,RS,4302055,Benjamin Constant do Sul,false
4651,43,Rio Grande do Sul,RS,4302105,Bento Gonçalves,false
4652,43,Rio Grande do Sul,RS,4302154,Boa Vista das Missões,false
4653,43,Rio Grande do Sul,RS,4302204,Boa Vista do Buricá,false
4654,43,Rio Grande do Sul,RS,4302220,Boa Vista do Cadeado,false
4655,43,Rio Grande do Sul,RS,4302238,Boa Vista do Incra,false
4656,43,Rio Grande do Sul,RS,4302253,Boa Vista do Sul,false
4657,43,Rio Grande do Sul,RS,4302303,Bom Jesus,false
4658,43,Rio Grande do Sul,RS,4302352,Bom Princípio,false
4659,43,Rio Grande do Sul,RS,4302378,Bom Progresso,false
4660,43,Rio Grande do Sul,RS,4302402,Bom Retiro do Sul,false
4661,43,Rio Grande do Sul,RS,4302451,Boqueirão do Leão,false
4662,43,Rio Grande do Sul,RS,4302501,Bossoroca,false
4663,43,Rio Grande do Sul,RS,4302584,Bozano,false
4664,43,Rio Grande do Sul,RS,4302600,Braga,false
4665,43,Rio Grande do Sul,RS,4302659,Brochier,false
4666,43,Rio Grande do Sul,RS,4302709,Butiá,false
4667,43,Rio Grande do Sul,RS,4302808,Caçapava do Sul,false
4668,43,Rio Grande do Sul,RS,4302907,Cacequi,false
4669,43,Rio Grande do Sul,RS,4303004,Cachoeira do Sul,false
4670,43,Rio Grande do Sul,RS,4303103,Cachoeirinha,false
4671,43,Rio Grande do Sul,RS,4303202,Cacique Doble,false
4672,43,Rio Grande do Sul,RS,4303301,Caibaté,false
4673,43,Rio Grande do Sul,RS,4303400,Caiçara,false
4674,43,Rio Grande do Sul,RS,4303509,Camaquã,false
4675,43,Rio Grande do Sul,RS,4303558,Camargo,false
4676,43,Rio Grande do Sul,RS,4303608,Cambará do Sul,false
4677,43,Rio Grande do Sul,RS,4303673,Campestre da Serra,false
4678,43,Rio Grande do Sul,RS,4303707,Campina das Missões,false
4679,43,Rio Grande do Sul,RS,4303806,Campinas do Sul,false
4680,43,Rio Grande do Sul,RS,4303905,Campo Bom,false
4681,43,Rio Grande do Sul,RS,4304002,Campo Novo,false
4682,43,Rio Grande do Sul,RS,4304101,Campos Borges,false
4683,43,Rio Grande do Sul,RS,4304200,Candelária,false
4684,43,Rio Grande do Sul,RS,4304309,Cândido Godói,false
4685,43,Rio Grande do Sul,RS,4304358,Candiota,false
4686,43,Rio Grande do Sul,RS,4304408,Canela,false
4687,43,Rio Grande do Sul,RS,4304507,Canguçu,false
4688,43,Rio Grande do Sul,RS,4304606,Canoas,false
4689,43,Rio Grande do Sul,RS,4304614,Canudos do Vale,false
4690,43,Rio Grande do Sul,RS,4304622,Capão Bonito do Sul,false
4691,43,Rio Grande do Sul,RS,4304630,Capão da Canoa,false
4692,43,Rio Grande do Sul,RS,4304655,Capão do Cipó,false
